gene,log2FC,mean_case,mean_ctrl,t,p,padj,log2FC_GSE121212,replicated,log2FC_AD,axis,psoriasis_specificity
C15orf59,-1.5243043937882685,1.902120681676442,3.4264250754647105,-20.235944583314474,5.046061767823803e-46,1.2888266010086052e-44,-1.8393437797932397,True,-1.7313267128817715,silenced_down,0.207022319093503
TSPYL5,-1.0315269700483205,1.8879965368027662,2.9195235068510867,-20.33828784083712,6.210804990846117e-46,1.5781814733150005e-44,-0.8362535719367683,True,-0.3633225303208776,silenced_down,-0.6682044397274429
HAL,2.1857205072421264,6.411547157375543,4.225826650133417,21.12935682667337,6.8114076122540745e-46,1.7278425623917545e-44,1.453459012795598,True,0.7405022404490165,inflammatory_up,1.44521826679311
CDKN3,1.2280480464184678,2.9707345154493052,1.7426864690308375,19.863006043922073,6.849244165577768e-46,1.7315308592060125e-44,1.1627192044626646,True,0.8230824077015795,inflammatory_up,0.4049656387168883
FBLN1,-1.8186196209883327,6.6234586498697805,8.442078270858113,-20.019970960820647,8.343453232118866e-46,2.0985690743730447e-44,-2.2102968300957304,True,-1.509935798376839,silenced_down,-0.30868382261149385
SLC46A2,-1.9754952435903086,1.6494898443358126,3.624985087926121,-20.875561767312824,9.846670435883604e-46,2.460012706376635e-44,-1.9943069027012563,True,-1.2794608095393647,silenced_down,-0.6960344340509439
TMEM86A,1.241807913828195,4.775272891189231,3.533464977361036,19.60911444191188,1.3902989631028078e-45,3.444465681087206e-44,0.9289095849510609,True,0.2169889644757017,inflammatory_up,1.0248189493524933
APOL2,1.073831917643587,4.2522330578957055,3.1784011402521184,20.13717103962148,1.4846829655360577e-45,3.672181744208569e-44,1.6639937595929974,True,0.7635925698918657,inflammatory_up,0.31023934775172135
JMJD7-PLA2G4B,1.1989511461654359,4.513028489168017,3.3140773430025807,20.41371887864761,1.7424941597065882e-45,4.2955515230577835e-44,0.5273201095718862,True,0.3801537599737155,inflammatory_up,0.8187973861917204
CCL20,2.330660874397511,2.6114355967636116,0.2807747223661007,24.393486312029346,1.792305544412814e-45,4.4110301188239203e-44,2.6981663184310323,True,0.7299274175650612,inflammatory_up,1.6007334568324496
MX1,2.5398517251264274,5.793710624708499,3.2538588995820716,20.427577357428504,1.989262631942662e-45,4.887667607244242e-44,3.607993444119644,True,2.097504448886157,inflammatory_up,0.4423472762402705
PYGL,1.041485657860009,5.2610872390442776,4.219601581184269,20.142966333228955,2.0993740686659843e-45,5.149702232792056e-44,1.5396749297763135,True,1.2560277363428938,inflammatory_up,-0.21454207848288487
COL21A1,-1.026830924066783,1.166096474449207,2.19292739851599,-19.478967826174138,2.3430610661463523e-45,5.728553083596304e-44,-2.01635964159885,True,-1.0956087022670942,silenced_down,0.06877777820031117
GPRIN1,1.1045309621677029,2.0178269430755043,0.9132959809078014,19.60670218859463,2.6258575480382665e-45,6.401421024742922e-44,1.880612729368194,True,2.613307035755482,inflammatory_up,-1.508776073587779
NAMPT,1.8693435826231748,5.5048088619340465,3.6354652793108717,21.43946740824625,2.6268865288215156e-45,6.401421024742922e-44,2.372666314335338,True,1.119171080775911,inflammatory_up,0.7501725018472638
OLFML2A,-1.023181977075318,3.3297231846455584,4.3529051617208765,-20.815607239211186,2.853168606844416e-45,6.918817510724673e-44,-1.2723464129413706,True,-0.26879868899247583,silenced_down,-0.7543832880828423
GREM2,-1.4996826269935832,1.2445612867241231,2.7442439137177064,-19.844990094826752,2.883902391285485e-45,6.981955870758752e-44,-1.4159500312525382,True,-0.8845730582896474,silenced_down,-0.6151095687039358
IRF9,1.1006250428016378,5.401093793070423,4.300468750268785,20.89667873175451,2.983058220140601e-45,7.210269990632526e-44,1.1743626695416343,True,0.9493402677224012,inflammatory_up,0.15128477507923654
TPM1,-1.4308686463308256,4.480112479173102,5.910981125503928,-20.044901562568132,3.059967348355333e-45,7.384158219691887e-44,-1.2530104303103942,True,-0.6082313541579678,silenced_down,-0.8226372921728577
PAMR1,-1.8951218869737967,2.5162655695265284,4.411387456500325,-19.728475256163275,3.1438764105032687e-45,7.574347300183321e-44,-3.237881088107033,True,-0.2325468430784916,silenced_down,-1.662575043895305
P4HTM,-1.0555865871179186,2.0036482470524315,3.05923483417035,-19.96445599881632,3.19091791839939e-45,7.662842464783026e-44,-1.291694671320064,True,-0.4388496371602977,silenced_down,-0.616736949957621
LYPD6B,-1.3687753747621465,3.0958451991130365,4.464620573875183,-19.741289320536374,3.26519854250281e-45,7.815970424203587e-44,-1.367743025143115,True,-0.2851938279511277,silenced_down,-1.0835815468110188
PDGFC,-1.247736312193469,2.2057054314471056,3.4534417436405747,-19.750323041116904,3.391740214886943e-45,8.092811925247899e-44,-1.478051393805754,True,0.05172164129182466,silenced_down,-1.2994579534852937
UST,-1.1461881591555352,1.9160479345505748,3.06223609370611,-19.87824140326722,3.8817149212267854e-45,9.217522732274149e-44,-1.4429582696958985,True,-0.7741449432770349,silenced_down,-0.3720432158785003
GBP6,1.7363240615536015,2.486800183560906,0.7504761220073046,21.94163278455409,4.789514995849464e-45,1.1318941242178425e-43,2.8231156016367227,True,0.27904013305502673,inflammatory_up,1.4572839284985748
CADM3,-1.7962248854691447,2.8799683374331293,4.676193222902274,-19.494159916668167,4.8136281564651127e-45,1.1357870245373635e-43,-1.9651868432601929,True,-1.246615358865187,silenced_down,-0.5496095266039578
SPC25,1.0577746536204882,1.8456665595992268,0.7878919059787386,19.731450049898854,5.2119622514410316e-45,1.2278259725462906e-43,0.8444129549010924,True,0.4564828704354922,inflammatory_up,0.601291783184996
CTSF,-1.196476627940652,4.045916040889045,5.242392668829697,-19.982942288810825,6.532527115230819e-45,1.5316406240994657e-43,-1.3360972073693138,True,-0.6415534165237453,silenced_down,-0.5549232114169067
ESPN,-1.4535714310110612,1.9840699200605716,3.437641351071633,-19.30632288204882,7.467728526171536e-45,1.7454054173198095e-43,-1.3936480959829423,True,0.09031095183783044,silenced_down,-1.5438823828488917
NCCRP1,1.1016375779142047,7.91845805898969,6.816820481075485,19.27847372194761,7.787141224292771e-45,1.8172033641932816e-43,0.8245401663711593,True,0.2505294956957105,inflammatory_up,0.8511080822184942
GATM,-1.2314750760752888,4.503623719917139,5.735098795992428,-19.358396013318938,8.783250809943745e-45,2.0432398010925473e-43,-1.3159594168010917,True,-0.44784801183248124,silenced_down,-0.7836270642428076
FHL1,-1.6112367352332049,4.240092289058797,5.851329024292002,-19.52465589129404,9.228249499960105e-45,2.1434051377641713e-43,-2.6781954968527266,True,-1.5163667090613533,silenced_down,-0.09487002617185158
GBP5,1.3624003468641819,2.1408850045199017,0.7784846576557198,21.29109001911472,1.0901152527132549e-44,2.5201498027344532e-43,2.2492008818796796,True,0.8360903719490596,inflammatory_up,0.5263099749151223
RASGRP1,1.130555306265,3.0437214497056915,1.9131661434406915,19.213869200093274,1.183902958370175e-44,2.7284833296391703e-43,0.9655438806570187,True,0.8259616758154698,inflammatory_up,0.30459363044953025
LGALS9C,1.192772489562799,1.7467339093745387,0.5539614198117399,21.48866906788081,1.300713040092039e-44,2.988423391185187e-43,0.9221422894399081,True,,inflammatory_up,
BTBD16,-1.2525834169680523,0.49058583266663924,1.7431692496346916,-20.250965074104876,1.5059692007574148e-44,3.4493423989613207e-43,-1.4641532115410079,True,-0.4241346563568973,silenced_down,-0.828448760611155
PITX1,2.0865385486706867,3.0311050944891837,0.9445665458184971,21.39627605983648,1.5811037561679753e-44,3.6158626669903e-43,2.7482867601199903,True,1.489211155267824,inflammatory_up,0.5973273934028627
EPHX2,-1.0719670541318145,3.440198208720515,4.51216526285233,-19.179323331309945,1.871669046628161e-44,4.25418354405621e-43,-0.8585200639000625,True,-0.7036013716519873,silenced_down,-0.36836568247982715
GPR1,1.1743272717978053,2.52259366296718,1.3482663911693746,19.122620925461842,1.9834010944265762e-44,4.487558183965153e-43,1.1201890472265275,True,0.7382364571112241,inflammatory_up,0.4360908146865812
BLNK,1.007171269502113,3.4228446644371706,2.4156733949350575,19.34838471943972,2.2057413540141634e-44,4.975469685496288e-43,1.2261678561323284,True,0.5680036306642329,inflammatory_up,0.43916763883788024
MAPK6,1.1223648034459863,5.329389955735292,4.207025152289305,19.65736454043546,2.5561559903479995e-44,5.757160423715608e-43,1.0574106588828416,True,0.78579347073675,inflammatory_up,0.33657133270923634
SLC16A6,1.0409654253041356,2.612269033921091,1.5713036086169556,19.68229998726275,2.9573886043278166e-44,6.640722296575981e-43,0.7956902861443664,True,-0.2081202231954533,inflammatory_up,1.249085648499589
PGLYRP4,1.3443091060059196,4.1685708537164405,2.824261747710521,19.145816657420305,3.1832014915015256e-44,7.126248519754544e-43,1.3860113813212203,True,0.1872587047425367,inflammatory_up,1.1570504012633829
APOE,-1.7178548039156514,6.549460218218918,8.26731502213457,-19.074053991727006,3.284687558006312e-44,7.342388052596065e-43,-2.2035085200328686,True,-1.1312970733780388,silenced_down,-0.5865577305376126
VWA2,-1.0813816922690669,1.3414867034699136,2.4228683957389805,-19.099006272021846,3.8091505645495275e-44,8.463830066073052e-43,-1.35339218890241,True,-0.9853164581798342,silenced_down,-0.09606523408923273
CARD6,1.2734741174901,2.818870800738356,1.545396683248256,19.40833538527734,3.938901749256957e-44,8.726046870745852e-43,1.9418860608491353,True,1.0589911303283714,inflammatory_up,0.21448298716172864
FST,-1.1568985717689562,2.0534973779193577,3.210395949688314,-19.122871368569527,3.94559320108893e-44,8.727863531873057e-43,-0.9862164745233033,True,-0.3278277185530607,silenced_down,-0.8290708532158955
RND1,2.283707917245854,2.6750283313715935,0.3913204141257392,24.68781193598274,4.8444065251067e-44,1.05744644633937e-42,2.572337278028246,True,0.8584488925261782,inflammatory_up,1.425259024719676
LOXL4,-1.3214248684212457,1.3496826265506832,2.671107494971929,-19.03665295735565,5.917948052035055e-44,1.2879985035651696e-42,-1.4767397871005308,True,-0.9851029062021257,silenced_down,-0.33632196221912003
HSPB7,-1.4169180535180972,1.6511470493727607,3.068065102890858,-18.964844451289657,7.366182697451184e-44,1.5961852157086277e-42,-0.8850175308992423,True,-0.42695715747472796,silenced_down,-0.9899608960433692
MDFI,1.321599571219091,3.819686438405802,2.4980868671867107,18.947193522756358,9.278147760709636e-44,1.9873150787168406e-42,2.5478777937417023,True,2.2346194260331673,inflammatory_up,-0.9130198548140762
MAML2,-1.0139698477282841,1.7696260125868937,2.783595860315178,-19.80958364492997,9.458371877957866e-44,2.0230028484294056e-42,-1.9879024421246037,True,-0.7799319268435712,silenced_down,-0.23403792088471298
CAB39L,-1.2724542064656181,2.2646887382149643,3.5371429446805824,-19.596963932690155,1.2500806695904852e-43,2.6622419990634044e-42,-1.7795995439101517,True,-0.8263076571458283,silenced_down,-0.4461465493197898
EPHA2,1.2742479059472918,4.757005702110024,3.482757796162732,19.86264725613475,1.5490072535188574e-43,3.28473506755461e-42,1.4373335704390353,True,1.1924262123931584,inflammatory_up,0.08182169355413338
CD34,-1.4489307719844007,4.648639861834975,6.097570633819376,-19.390853387737394,1.5592579047767429e-43,3.301761930841351e-42,-1.5503732534373316,True,-0.912686557268974,silenced_down,-0.5362442147154267
DUOXA2,1.0570880245782028,3.158639934100518,2.101551909522315,19.501269422878856,1.584442999479111e-43,3.3455603959171855e-42,0.1422195030597262,True,0.2799112140777076,inflammatory_up,0.7771768105004953
ATOH8,-1.2699153690573928,1.1680755021849696,2.4379908712423624,-19.559482165478776,1.6005417382765766e-43,3.3747592821959304e-42,-1.5520333318178523,True,-0.792583903058409,silenced_down,-0.4773314659989838
MYEOV,-1.4435514357841257,0.774267359566067,2.2178187953501927,-19.58144728650711,1.6156563419713145e-43,3.401803331926854e-42,-1.8501072475828808,True,-1.078687329898775,silenced_down,-0.3648641058853508
ADAM23,1.1867896014318546,2.0336045599069603,0.8468149584751056,19.84281086716024,1.7859845387525815e-43,3.74981075827078e-42,2.5405456038593752,True,1.436238252960779,inflammatory_up,-0.24944865152892426
TNNT3,-1.1051332420107913,0.33900460370831503,1.4441378457191063,-20.474323718714537,2.0513769824260996e-43,4.30094765074245e-42,-1.513778113879519,True,-0.7706089707880328,silenced_down,-0.3345242712227585
PDLIM4,-1.3350435930088813,3.124709373845849,4.45975296685473,-18.929731363418536,2.131218067940173e-43,4.4557744838158475e-42,-1.3286959819718218,True,-0.29416501067967893,silenced_down,-1.0408785823292024
LTB4R2,1.1274963830583093,4.833944284137479,3.7064479010791693,18.742117176190444,2.240410181624393e-43,4.677485582843624e-42,1.0241286970512413,True,0.7929316398835957,inflammatory_up,0.33456474317471363
FN3K,-1.169547172664619,1.9391311846365202,3.108678357301139,-18.844479158961377,2.6457408877328595e-43,5.46994969348386e-42,-0.6891990679920886,True,-0.2237417879605803,silenced_down,-0.9458053847040386
SGK1,1.171662105102806,5.377086059187142,4.205423954084336,20.0886969392203,2.733213159701538e-43,5.635119780716139e-42,1.7602651249986714,True,1.6235064214781856,inflammatory_up,-0.4518443163753796
CORO2B,-1.084074589281744,1.5682272966563864,2.6523018859381304,-19.098091700059395,2.754765549214325e-43,5.671688350286834e-42,-1.2727577265566483,True,-0.7797880248956874,silenced_down,-0.3042865643860566
GCNT4,1.2341366411386843,2.248188686610302,1.0140520454716175,19.39935212428047,3.0554255393235917e-43,6.273328817962042e-42,1.6663617650745648,True,1.0331449016719683,inflammatory_up,0.200991739466716
CHRM4,-1.4509855824646614,0.14993300589076017,1.6009185883554216,-25.34297914584664,3.500342311922403e-43,7.147333580594302e-42,-2.0250534972904672,True,-2.1286703603338255,silenced_down,0.6776847778691641
GPC4,-1.0212908868086685,1.6744126918304125,2.695703578639081,-18.650224195002885,3.836074330895646e-43,7.811403414899148e-42,-0.8439325010138325,True,-0.42823038872893493,silenced_down,-0.5930604980797336
DTX3L,1.111660258410855,3.69250658446514,2.580846326054285,18.62805735896192,4.292425092785954e-43,8.693038011480001e-42,1.4143059885370777,True,1.1601254178177998,inflammatory_up,-0.048465159406944736
KLK6,3.126804831368132,6.976995587809898,3.850190756441766,19.131657306717745,5.36626483300067e-43,1.083825091610801e-41,3.8324010255388217,True,1.8760560990508914,inflammatory_up,1.2507487323172406
NETO2,1.0211238211306704,1.8352369640775719,0.8141131429469015,19.308649653924792,6.215304233308572e-43,1.2485202355152961e-41,2.018825904172223,True,1.436813882993533,inflammatory_up,-0.4156900618628627
SAMD9,2.1027541382497565,3.324139765496622,1.2213856272468655,21.45772434939783,7.037747730251931e-43,1.4099207548543793e-41,2.526394213223683,True,0.8101599472258165,inflammatory_up,1.29259419102394
AACS,-1.0859181165356562,4.338795505433235,5.424713621968891,-18.81925375534103,7.776416169080419e-43,1.5537154079755432e-41,-0.9548911915922798,True,-0.5036240955529188,silenced_down,-0.5822940209827374
NDC80,1.0300313630371716,2.0506626814704596,1.020631318433288,18.6525650737383,8.337210873152458e-43,1.6612954373915722e-41,1.1477689700410525,True,0.6104556489619535,inflammatory_up,0.4195757140752181
HAPLN3,1.1255857300584755,3.2247761371307666,2.099190407072291,19.036179137443153,9.436452466514046e-43,1.8728019481272535e-41,1.4751161910663688,True,1.105140791551373,inflammatory_up,0.020444938507102606
PDLIM3,-1.4127600733417465,2.3365114670563774,3.749271540398124,-18.72461518970774,1.0501926390534589e-42,2.0738605211789355e-41,-1.1527340623678275,True,-0.3121067657541028,silenced_down,-1.1006533075876437
CYP27A1,-1.1757876319711418,2.915931690535926,4.091719322507068,-18.562341250618093,1.0519279064708493e-42,2.0738605211789355e-41,-1.1272485509593704,True,-0.3214429564281023,silenced_down,-0.8543446755430395
H2AFX,1.0284003988420434,4.237088586730838,3.2086881878887947,18.457363616566457,1.2326119913367817e-42,2.407723686100034e-41,1.0570255248511198,True,0.7161506968808751,inflammatory_up,0.3122497019611683
LIF,-1.0731597460941593,0.7765022206232216,1.849661966717381,-19.68151866072026,1.4809646121246336e-42,2.88904710751085e-41,-1.9288898012597788,True,-1.375886123113607,silenced_down,0.3027263770194477
TRAPPC6A,-1.2353271915658448,3.724593296818022,4.959920488383867,-18.860729898341418,1.7836108623854448e-42,3.4612761709346786e-41,-0.9870188320417066,True,-0.7693116425888284,silenced_down,-0.46601554897701636
TRPV3,1.1509457264524967,2.9706366007551783,1.8196908743026816,18.416941697240127,1.970471920073059e-42,3.8089811562920705e-41,1.0710830007835979,True,0.5560916948640191,inflammatory_up,0.5948540315884776
LRP4,-1.1910773450417782,2.6483947647798374,3.8394721098216156,-18.33472808897462,2.7442700437395644e-42,5.270487622763388e-41,-1.3700923946498156,True,-0.768674901057298,silenced_down,-0.42240244398448024
